Gene stable ID	Gene name
ENSMMUG00000044974	
ENSMMUG00000059514	
ENSMMUG00000023438	KHDRBS1
ENSMMUG00000033018	SNORD116
ENSMMUG00000063676	Metazoa_SRP
ENSMMUG00000016568	HSD3B1
ENSMMUG00000015590	SIAH2
ENSMMUG00000056375	
ENSMMUG00000001185	TRA2B
ENSMMUG00000013681	PLEKHO1
ENSMMUG00000061702	
ENSMMUG00000063455	
ENSMMUG00000052547	Metazoa_SRP
ENSMMUG00000056247	
ENSMMUG00000008419	GNL2
ENSMMUG00000040654	ANKRD34A
ENSMMUG00000013680	FAM151A
ENSMMUG00000017361	PBRM1
ENSMMUG00000061410	
ENSMMUG00000026478	U5
ENSMMUG00000006645	SRRM1
ENSMMUG00000052510	TMCO2
ENSMMUG00000018460	NCF2
ENSMMUG00000062154	
ENSMMUG00000051599	
ENSMMUG00000016053	LIX1L
ENSMMUG00000018020	LARS2
ENSMMUG00000016567	HAO2
ENSMMUG00000031260	
ENSMMUG00000048232	MINDY4B
ENSMMUG00000041182	
ENSMMUG00000042531	TMEM35B
ENSMMUG00000032180	RLF
ENSMMUG00000010095	GLMN
ENSMMUG00000016051	RBM8A
ENSMMUG00000023085	GUK1
ENSMMUG00000014167	ESRRG
ENSMMUG00000058879	Metazoa_SRP
ENSMMUG00000024679	Y_RNA
ENSMMUG00000013673	VPS45
ENSMMUG00000027950	U6
ENSMMUG00000021451	CLRN1
ENSMMUG00000013610	ETV5
ENSMMUG00000063534	Metazoa_SRP
ENSMMUG00000053181	Metazoa_SRP
ENSMMUG00000036119	U1
ENSMMUG00000016049	
ENSMMUG00000062323	
ENSMMUG00000049347	
ENSMMUG00000001060	RYR2
ENSMMUG00000004998	DLGAP3
ENSMMUG00000035928	U6
ENSMMUG00000040271	
ENSMMUG00000061128	
ENSMMUG00000057902	
ENSMMUG00000023086	GJC2
ENSMMUG00000033553	
ENSMMUG00000056788	
ENSMMUG00000061559	
ENSMMUG00000042100	Metazoa_SRP
ENSMMUG00000046901	PTP4A2
ENSMMUG00000045482	G0S2
ENSMMUG00000009189	PPT1
ENSMMUG00000057675	NCMAP
ENSMMUG00000057834	
ENSMMUG00000054200	
ENSMMUG00000055431	
ENSMMUG00000016048	PEX11B
ENSMMUG00000060193	
ENSMMUG00000012511	GNL3
ENSMMUG00000019108	PBX1
ENSMMUG00000054343	Metazoa_SRP
ENSMMUG00000063390	
ENSMMUG00000059723	
ENSMMUG00000058954	
ENSMMUG00000016005	DNAJC13
ENSMMUG00000017239	MED12L
ENSMMUG00000062379	
ENSMMUG00000059587	HSD11B1
ENSMMUG00000008418	DNALI1
ENSMMUG00000056106	
ENSMMUG00000000811	CD53
ENSMMUG00000053036	
ENSMMUG00000049323	
ENSMMUG00000007244	OTUD7B
ENSMMUG00000010711	LIMD1
ENSMMUG00000059855	SNIP1
ENSMMUG00000012505	
ENSMMUG00000012579	LSAMP
ENSMMUG00000049609	
ENSMMUG00000016043	ITGA10
ENSMMUG00000032872	SNORD19
ENSMMUG00000012723	MBD4
ENSMMUG00000014946	GPATCH2
ENSMMUG00000037073	SNORD19B
ENSMMUG00000007180	BTBD8
ENSMMUG00000022927	RCAN3
ENSMMUG00000021972	DGKG
ENSMMUG00000033050	SNORD69
ENSMMUG00000022679	GJA4
ENSMMUG00000020976	SSBP3
ENSMMUG00000058003	Metazoa_SRP
ENSMMUG00000026519	Y_RNA
ENSMMUG00000022062	TRAF3IP3
ENSMMUG00000016399	RGL1
ENSMMUG00000007755	NME9
ENSMMUG00000022677	GJB3
ENSMMUG00000059214	
ENSMMUG00000052282	
ENSMMUG00000054190	
ENSMMUG00000012526	GLT8D1
ENSMMUG00000001860	GJB4
ENSMMUG00000040591	Metazoa_SRP
ENSMMUG00000023096	
ENSMMUG00000012104	DNAJC19
ENSMMUG00000018684	KCNA3
ENSMMUG00000012721	EFCAB12
ENSMMUG00000001859	GJB5
ENSMMUG00000007246	MTMR11
ENSMMUG00000041046	WARS2
ENSMMUG00000062764	mml-mir-7177
ENSMMUG00000054017	KCNA2
ENSMMUG00000050154	Metazoa_SRP
ENSMMUG00000008722	EPRS
ENSMMUG00000063541	
ENSMMUG00000032951	mml-mir-552
ENSMMUG00000017370	SPCS1
ENSMMUG00000039738	U6
ENSMMUG00000010328	MEAF6
ENSMMUG00000063595	
ENSMMUG00000017244	GPR171
ENSMMUG00000041470	Metazoa_SRP
ENSMMUG00000004466	NIPAL3
ENSMMUG00000012578	GAP43
ENSMMUG00000063814	
ENSMMUG00000054439	Y_RNA
ENSMMUG00000017245	P2RY14
ENSMMUG00000007256	SF3B4
ENSMMUG00000016056	KCNA10
ENSMMUG00000060649	
ENSMMUG00000049266	
ENSMMUG00000043091	H1FX
ENSMMUG00000050452	
ENSMMUG00000001103	GPR87
ENSMMUG00000053692	
ENSMMUG00000007213	SPATA17
ENSMMUG00000035555	U6
ENSMMUG00000060670	Metazoa_SRP
ENSMMUG00000056907	
ENSMMUG00000053077	Metazoa_SRP
ENSMMUG00000063359	C1orf74
ENSMMUG00000058628	
ENSMMUG00000062177	
ENSMMUG00000017903	NEK4
ENSMMUG00000038998	P2RY13
ENSMMUG00000063235	
ENSMMUG00000005466	SPOCD1
ENSMMUG00000006300	LMX1A
ENSMMUG00000048681	CRYGS
ENSMMUG00000055302	
ENSMMUG00000057054	
ENSMMUG00000001105	P2RY12
ENSMMUG00000022065	IRF6
ENSMMUG00000064173	PROK1
ENSMMUG00000000952	C1H1orf94
ENSMMUG00000050652	
ENSMMUG00000054255	STPG1
ENSMMUG00000059598	
ENSMMUG00000013167	HMCES
ENSMMUG00000002130	SACM1L
ENSMMUG00000007257	SV2A
ENSMMUG00000041198	MRAS
ENSMMUG00000017564	TBCCD1
ENSMMUG00000058542	Metazoa_SRP
ENSMMUG00000063754	
ENSMMUG00000001107	IGSF10
ENSMMUG00000009257	TBX15
ENSMMUG00000022066	UTP25
ENSMMUG00000062824	Metazoa_SRP
ENSMMUG00000006669	UBR4
ENSMMUG00000020972	MRPL37
ENSMMUG00000049848	LAMTOR5
ENSMMUG00000024597	U1
ENSMMUG00000016733	PIAS3
ENSMMUG00000064398	
ENSMMUG00000009188	CAP1
ENSMMUG00000010323	ZC3H12A
ENSMMUG00000010073	MTR
ENSMMUG00000014520	ITIH1
ENSMMUG00000004070	RRP15
ENSMMUG00000007258	BOLA1
ENSMMUG00000004463	GRHL3
ENSMMUG00000064331	Metazoa_SRP
ENSMMUG00000064197	Metazoa_SRP
ENSMMUG00000015022	SLC16A4
ENSMMUG00000057554	Metazoa_SRP
ENSMMUG00000052186	
ENSMMUG00000050060	
ENSMMUG00000040181	DNAJB11
ENSMMUG00000061036	HIST2H2AB
ENSMMUG00000059072	Metazoa_SRP
ENSMMUG00000016734	NUDT17
ENSMMUG00000057501	
ENSMMUG00000015949	
ENSMMUG00000037540	HIST2H2AC
ENSMMUG00000061181	Metazoa_SRP
ENSMMUG00000019986	SETSIP
ENSMMUG00000059673	Metazoa_SRP
ENSMMUG00000031537	
ENSMMUG00000057005	
ENSMMUG00000063990	Metazoa_SRP
ENSMMUG00000043047	
ENSMMUG00000003199	CD200R1
ENSMMUG00000004071	TGFB2
ENSMMUG00000020641	ZBTB20
ENSMMUG00000018774	AADACL2
ENSMMUG00000065163	
ENSMMUG00000016349	SYT14
ENSMMUG00000009679	GRIK3
ENSMMUG00000002892	RXRG
ENSMMUG00000052382	
ENSMMUG00000017567	AHSG
ENSMMUG00000015020	RBM15
ENSMMUG00000053217	
ENSMMUG00000014828	HSPG2
ENSMMUG00000015947	CDCP2
ENSMMUG00000062407	
ENSMMUG00000052013	
ENSMMUG00000001664	AADAC
ENSMMUG00000007757	ESYT3
ENSMMUG00000016735	POLR3C
ENSMMUG00000054615	
ENSMMUG00000013163	COPG
ENSMMUG00000052418	
ENSMMUG00000060284	APOBEC4
ENSMMUG00000063380	
ENSMMUG00000051523	Metazoa_SRP
ENSMMUG00000008519	SPAG17
ENSMMUG00000056463	
ENSMMUG00000011264	MFSD2A
ENSMMUG00000048309	Metazoa_SRP
ENSMMUG00000060077	SUCNR1
ENSMMUG00000018909	FETUB
ENSMMUG00000054078	HIST2H3A
ENSMMUG00000016405	COLGALT2
ENSMMUG00000053885	
ENSMMUG00000051021	Metazoa_SRP
ENSMMUG00000057786	
ENSMMUG00000040506	HIST2H2BF
ENSMMUG00000061194	
ENSMMUG00000043130	Metazoa_SRP
ENSMMUG00000002741	CSMD2
ENSMMUG00000054158	ACAD11
ENSMMUG00000047232	
ENSMMUG00000042995	mml-mir-4796
ENSMMUG00000055059	Metazoa_SRP
ENSMMUG00000061915	Metazoa_SRP
ENSMMUG00000014218	TCEANC2
ENSMMUG00000033539	U3
ENSMMUG00000058040	
ENSMMUG00000061560	Metazoa_SRP
ENSMMUG00000018910	HRG
ENSMMUG00000037594	
ENSMMUG00000052319	
ENSMMUG00000007565	CBLB
ENSMMUG00000004362	FCGR1
ENSMMUG00000049685	
ENSMMUG00000009967	SERTAD4
ENSMMUG00000023057	IFNLR1
ENSMMUG00000053512	
ENSMMUG00000010514	SLC6A20
ENSMMUG00000064206	TSEN15
ENSMMUG00000015518	LRRC52
ENSMMUG00000016736	RNF115
ENSMMUG00000051267	Y_RNA
ENSMMUG00000007843	CD200R1L
ENSMMUG00000018530	
ENSMMUG00000061073	
ENSMMUG00000014018	BRDT
ENSMMUG00000006812	DCLK3
ENSMMUG00000004614	KCNC4
ENSMMUG00000063630	
ENSMMUG00000060377	
ENSMMUG00000054836	
ENSMMUG00000054610	Metazoa_SRP
ENSMMUG00000051398	
ENSMMUG00000015948	MGST3
ENSMMUG00000063454	IL22RA1
ENSMMUG00000038839	
ENSMMUG00000063430	
ENSMMUG00000027803	Y_RNA
ENSMMUG00000059283	
ENSMMUG00000040630	
ENSMMUG00000027766	Y_RNA
ENSMMUG00000046023	
ENSMMUG00000016223	MYCL
ENSMMUG00000014522	ITIH3
ENSMMUG00000003061	CCDC80
ENSMMUG00000027153	mml-mir-569
ENSMMUG00000052769	Metazoa_SRP
ENSMMUG00000006816	TRANK1
ENSMMUG00000054667	TIGIT
ENSMMUG00000058107	
ENSMMUG00000005306	TRIM11
ENSMMUG00000016099	HHAT
ENSMMUG00000051730	U1
ENSMMUG00000041607	Metazoa_SRP
ENSMMUG00000007969	CD160
ENSMMUG00000062587	
ENSMMUG00000021544	SLC6A17
ENSMMUG00000058020	
ENSMMUG00000054563	
ENSMMUG00000057023	
ENSMMUG00000064474	U6
ENSMMUG00000064782	U1
ENSMMUG00000051893	TXN
ENSMMUG00000020639	
ENSMMUG00000062353	C1H1orf21
ENSMMUG00000023401	ADGRB2
ENSMMUG00000007760	CEP70
ENSMMUG00000015946	ALDH9A1
ENSMMUG00000057392	U1
ENSMMUG00000007183	TMEM59
ENSMMUG00000010516	LZTFL1
ENSMMUG00000016220	TRIT1
ENSMMUG00000058713	
ENSMMUG00000005307	TRIM17
ENSMMUG00000020434	CSF3R
ENSMMUG00000051713	ACKR4
ENSMMUG00000023889	U1
ENSMMUG00000027412	U5
ENSMMUG00000028053	Y_RNA
ENSMMUG00000022936	DRD3
ENSMMUG00000052703	Metazoa_SRP
ENSMMUG00000063311	Metazoa_SRP
ENSMMUG00000008513	WDR3
ENSMMUG00000060619	ALX3
ENSMMUG00000064965	Metazoa_SRP
ENSMMUG00000062066	
ENSMMUG00000019642	PDZK1
ENSMMUG00000052587	
ENSMMUG00000021771	UBA5
ENSMMUG00000022532	EPM2AIP1
ENSMMUG00000015910	MBNL1
ENSMMUG00000061942	Metazoa_SRP
ENSMMUG00000054730	U1
ENSMMUG00000023052	MYOM3
ENSMMUG00000019323	ATP11B
ENSMMUG00000055227	HIST3H3
ENSMMUG00000054571	U1
ENSMMUG00000005585	TMCO1
ENSMMUG00000060464	
ENSMMUG00000025964	Y_RNA
ENSMMUG00000023588	CCR9
ENSMMUG00000059204	
ENSMMUG00000016102	KCNH1
ENSMMUG00000020471	ACTN2
ENSMMUG00000022533	MLH1
ENSMMUG00000051767	
ENSMMUG00000053022	HIST3H2BB
ENSMMUG00000024802	Y_RNA
ENSMMUG00000063318	
ENSMMUG00000060603	
ENSMMUG00000053859	UCK2
ENSMMUG00000058753	CNBP
ENSMMUG00000054797	
ENSMMUG00000005410	EDEM3
ENSMMUG00000014236	SLC35A5
ENSMMUG00000062140	
ENSMMUG00000058881	
ENSMMUG00000048590	RNF187
ENSMMUG00000001742	TGFBR3
ENSMMUG00000012574	ITPR1
ENSMMUG00000019640	GPR89A
ENSMMUG00000058089	
ENSMMUG00000020433	MRPS15
ENSMMUG00000001953	QTRT2
ENSMMUG00000061152	U1
ENSMMUG00000005426	STRIP1
ENSMMUG00000021772	
ENSMMUG00000059055	5S_rRNA
ENSMMUG00000057426	FAM78B
ENSMMUG00000014523	ITIH4
ENSMMUG00000058364	U1
ENSMMUG00000054908	5S_rRNA
ENSMMUG00000062240	5S_rRNA
ENSMMUG00000055782	Metazoa_SRP
ENSMMUG00000055501	5S_rRNA
ENSMMUG00000024186	U1
ENSMMUG00000027556	U6
ENSMMUG00000023143	PKLR
ENSMMUG00000047632	
ENSMMUG00000053074	
ENSMMUG00000057556	5S_rRNA
ENSMMUG00000036857	U1
ENSMMUG00000064365	
ENSMMUG00000064626	U1
ENSMMUG00000056455	5S_rRNA
ENSMMUG00000018869	PPIE
ENSMMUG00000064010	5S_rRNA
ENSMMUG00000061239	
ENSMMUG00000056384	5S_rRNA
ENSMMUG00000054590	
ENSMMUG00000060874	5S_rRNA
ENSMMUG00000062109	5S_rRNA
ENSMMUG00000013487	SH3GLB1
ENSMMUG00000050633	5S_rRNA
ENSMMUG00000023289	PLD1
ENSMMUG00000054496	U1
ENSMMUG00000017789	POGK
ENSMMUG00000054771	5S_rRNA
ENSMMUG00000011580	
ENSMMUG00000056294	5S_rRNA
ENSMMUG00000006224	PIK3CD
ENSMMUG00000063734	5S_rRNA
ENSMMUG00000064640	Metazoa_SRP
ENSMMUG00000061381	HCN3
ENSMMUG00000048493	
ENSMMUG00000023585	FYCO1
ENSMMUG00000052871	
ENSMMUG00000063830	5S_rRNA
ENSMMUG00000001949	CCDC191
ENSMMUG00000043556	
ENSMMUG00000053670	5S_rRNA
ENSMMUG00000009107	ALCAM
ENSMMUG00000061090	5S_rRNA
ENSMMUG00000036124	U7
ENSMMUG00000057963	
ENSMMUG00000046645	
ENSMMUG00000057014	5S_rRNA
ENSMMUG00000058794	5S_rRNA
ENSMMUG00000063769	U1
ENSMMUG00000053818	5S_rRNA
ENSMMUG00000044273	HPCAL4
ENSMMUG00000020383	RCOR3
ENSMMUG00000056619	
ENSMMUG00000051734	5S_rRNA
ENSMMUG00000022539	LRRFIP2
ENSMMUG00000053033	5S_rRNA
ENSMMUG00000023141	CLK2
ENSMMUG00000059500	5S_rRNA
ENSMMUG00000064759	
ENSMMUG00000062807	
ENSMMUG00000056128	NT5C1A
ENSMMUG00000052366	5S_rRNA
ENSMMUG00000001946	ZDHHC23
ENSMMUG00000063656	Metazoa_SRP
ENSMMUG00000051812	5S_rRNA
ENSMMUG00000055711	5S_rRNA
ENSMMUG00000008664	FAIM
ENSMMUG00000020432	OSCP1
ENSMMUG00000060400	Metazoa_SRP
ENSMMUG00000060804	5S_rRNA
ENSMMUG00000017790	TADA1
ENSMMUG00000019799	GP9
ENSMMUG00000058027	5S_rRNA
ENSMMUG00000052865	5S_rRNA
ENSMMUG00000050019	HEYL
ENSMMUG00000064326	
ENSMMUG00000032096	LDLRAD1
ENSMMUG00000054599	5S_rRNA
ENSMMUG00000056648	5S_rRNA
ENSMMUG00000052259	Metazoa_SRP
ENSMMUG00000062320	
ENSMMUG00000059024	5S_rRNA
ENSMMUG00000018313	SCAMP3
ENSMMUG00000010552	DCUN1D1
ENSMMUG00000058837	
ENSMMUG00000049884	
ENSMMUG00000053312	
ENSMMUG00000031232	
ENSMMUG00000001943	GRAMD1C
ENSMMUG00000050427	
ENSMMUG00000019515	NIBAN1
ENSMMUG00000056076	U1
ENSMMUG00000031427	TRAF5
ENSMMUG00000054551	Metazoa_SRP
ENSMMUG00000049823	U4
ENSMMUG00000061248	Metazoa_SRP
ENSMMUG00000047061	EFCC1
ENSMMUG00000055754	U1
ENSMMUG00000052747	
ENSMMUG00000063674	U1
ENSMMUG00000024139	SNORA63
ENSMMUG00000038562	SRSF10
ENSMMUG00000007182	LRRC42
ENSMMUG00000017338	LSM10
ENSMMUG00000056325	
ENSMMUG00000007497	PABPC4
ENSMMUG00000042612	Metazoa_SRP
ENSMMUG00000057742	
ENSMMUG00000031997	
ENSMMUG00000043999	TMEM201
ENSMMUG00000014232	ATG3
ENSMMUG00000051155	U2
ENSMMUG00000018309	FAM189B
ENSMMUG00000058709	
ENSMMUG00000057510	RD3
ENSMMUG00000013783	PNRC2
ENSMMUG00000019854	TMEM108
ENSMMUG00000022715	AHCYL1
ENSMMUG00000000813	
ENSMMUG00000039930	
ENSMMUG00000055722	
ENSMMUG00000053531	
ENSMMUG00000063165	
ENSMMUG00000006343	
ENSMMUG00000016212	STK40
ENSMMUG00000045843	U7
ENSMMUG00000050770	
ENSMMUG00000023587	CXCR6
ENSMMUG00000049505	
ENSMMUG00000061193	HSPB11
ENSMMUG00000025148	SNORA55
ENSMMUG00000044046	
ENSMMUG00000059931	
ENSMMUG00000056449	SLC30A1
ENSMMUG00000063736	
ENSMMUG00000019857	BFSP2
ENSMMUG00000057371	
ENSMMUG00000057438	Metazoa_SRP
ENSMMUG00000008507	GBA
ENSMMUG00000023584	XCR1
ENSMMUG00000010306	CLCA4
ENSMMUG00000037284	SNORA59A
ENSMMUG00000000868	SLC30A1
ENSMMUG00000056242	Metazoa_SRP
ENSMMUG00000064543	
ENSMMUG00000004217	CNR2
ENSMMUG00000057604	FAM176B
ENSMMUG00000054623	
ENSMMUG00000056970	CDC7
ENSMMUG00000064242	
ENSMMUG00000015135	HEATR1
ENSMMUG00000054466	
ENSMMUG00000013878	RNF2
ENSMMUG00000063313	U3
ENSMMUG00000004216	FUCA1
ENSMMUG00000061529	
ENSMMUG00000036570	SNORA70
ENSMMUG00000010553	MCCC1
ENSMMUG00000053573	
ENSMMUG00000056769	CCR1
ENSMMUG00000061343	
ENSMMUG00000053923	Metazoa_SRP
ENSMMUG00000016076	CD200
ENSMMUG00000057769	
ENSMMUG00000050281	Metazoa_SRP
ENSMMUG00000008666	PIK3CB
ENSMMUG00000011688	SH3D21
ENSMMUG00000005216	NEK2
ENSMMUG00000054162	Metazoa_SRP
ENSMMUG00000004576	CCR3
ENSMMUG00000053423	
ENSMMUG00000020740	ATP6V1A
ENSMMUG00000059449	
ENSMMUG00000054069	
ENSMMUG00000051399	Metazoa_SRP
ENSMMUG00000014526	
ENSMMUG00000001415	DIO1
ENSMMUG00000062394	CCR2
ENSMMUG00000023462	ILDR2
ENSMMUG00000000058	CDV3
ENSMMUG00000051648	Y_RNA
ENSMMUG00000008506	MTX1
ENSMMUG00000021447	TNFRSF1B
ENSMMUG00000019548	HMGCL
ENSMMUG00000006338	ACAD9
ENSMMUG00000051024	
ENSMMUG00000013879	TRMT1L
ENSMMUG00000061684	
ENSMMUG00000056274	Metazoa_SRP
ENSMMUG00000026103	U1
ENSMMUG00000049937	Y_RNA
ENSMMUG00000062294	
ENSMMUG00000055383	CCR5
ENSMMUG00000060744	
ENSMMUG00000053540	
ENSMMUG00000034815	U6
ENSMMUG00000020560	LPGAT1
ENSMMUG00000059941	
ENSMMUG00000031540	P2RY1
ENSMMUG00000054175	
ENSMMUG00000031902	
ENSMMUG00000025264	U6
ENSMMUG00000006836	CLCA1
ENSMMUG00000058662	
ENSMMUG00000002680	CSF1
ENSMMUG00000002052	SPSB1
ENSMMUG00000017396	BPNT1
ENSMMUG00000052748	
ENSMMUG00000006238	HMGB4
ENSMMUG00000053408	U2
ENSMMUG00000014260	CCRL2
ENSMMUG00000055734	Metazoa_SRP
ENSMMUG00000054197	Metazoa_SRP
ENSMMUG00000059860	
ENSMMUG00000062859	SEC22B
ENSMMUG00000059176	
ENSMMUG00000051606	Metazoa_SRP
ENSMMUG00000031543	
ENSMMUG00000014622	THRAP3
ENSMMUG00000003902	THBS3
ENSMMUG00000014231	BTLA
ENSMMUG00000063273	Metazoa_SRP
ENSMMUG00000051430	
ENSMMUG00000005174	DSCAM
ENSMMUG00000055908	NAA50
ENSMMUG00000025367	U6
ENSMMUG00000061357	
ENSMMUG00000015779	RAP2B
ENSMMUG00000053350	Metazoa_SRP
ENSMMUG00000000059	TOPBP1
ENSMMUG00000006819	HFM1
ENSMMUG00000008509	GDAP2
ENSMMUG00000053629	
ENSMMUG00000042873	Metazoa_SRP
ENSMMUG00000007783	IARS2
ENSMMUG00000010555	LAMP3
ENSMMUG00000008340	TNFRSF8
ENSMMUG00000016711	H6PD
ENSMMUG00000001798	RAB7A
ENSMMUG00000006389	ZSCAN20
ENSMMUG00000054102	Metazoa_SRP
ENSMMUG00000021859	ZPLD1
ENSMMUG00000003546	TMEM48
ENSMMUG00000057171	Metazoa_SRP
ENSMMUG00000052581	USF3
ENSMMUG00000019549	GALE
ENSMMUG00000013882	SWT1
ENSMMUG00000043243	
ENSMMUG00000014527	SFMBT1
ENSMMUG00000053063	FOXL2
ENSMMUG00000035602	U5
ENSMMUG00000060327	U6
ENSMMUG00000014261	LTF
ENSMMUG00000053420	
ENSMMUG00000021918	GOLGA4
ENSMMUG00000052115	
ENSMMUG00000023675	HYI
ENSMMUG00000049225	FOXL2NB
ENSMMUG00000034732	U6
ENSMMUG00000059651	
ENSMMUG00000062949	
ENSMMUG00000057116	
ENSMMUG00000026899	mml-mir-34a
ENSMMUG00000065231	Y_RNA
ENSMMUG00000016075	SLC9C1
ENSMMUG00000054560	
ENSMMUG00000024875	Y_RNA
ENSMMUG00000048198	Metazoa_SRP
ENSMMUG00000036474	U1
ENSMMUG00000050592	
ENSMMUG00000062939	Metazoa_SRP
ENSMMUG00000061129	
ENSMMUG00000055740	
ENSMMUG00000061350	
ENSMMUG00000032940	U8
ENSMMUG00000064971	GPR157
ENSMMUG00000001456	MCF2L2
ENSMMUG00000027866	
ENSMMUG00000003269	PHC2
ENSMMUG00000050483	PRR23A
ENSMMUG00000023463	MAEL
ENSMMUG00000045993	Metazoa_SRP
ENSMMUG00000052491	U2
ENSMMUG00000018375	NOTCH2
ENSMMUG00000050059	
ENSMMUG00000013454	SIDT1
ENSMMUG00000060924	Y_RNA
ENSMMUG00000052206	Metazoa_SRP
ENSMMUG00000054921	
ENSMMUG00000037423	
ENSMMUG00000024041	
ENSMMUG00000061264	
ENSMMUG00000008030	EPS8L3
ENSMMUG00000055295	PRR23C
ENSMMUG00000020716	
ENSMMUG00000032248	MIIP
ENSMMUG00000061580	
ENSMMUG00000009036	ARHGEF26
ENSMMUG00000010174	INTS7
ENSMMUG00000056753	
ENSMMUG00000054284	
ENSMMUG00000019551	LYPLA2
ENSMMUG00000052772	
ENSMMUG00000063181	
ENSMMUG00000026897	mml-mir-215
ENSMMUG00000051954	
ENSMMUG00000064212	5S_rRNA
ENSMMUG00000041181	PCP4
ENSMMUG00000050055	
ENSMMUG00000027053	mml-mir-194-1
ENSMMUG00000060058	
ENSMMUG00000051013	
ENSMMUG00000018321	RPN1
ENSMMUG00000022500	MAP7D1
ENSMMUG00000035912	
ENSMMUG00000065239	GPA33
ENSMMUG00000059753	
ENSMMUG00000057918	Y_RNA
ENSMMUG00000023674	SZT2
ENSMMUG00000003427	IGSF5
ENSMMUG00000003268	A3GALT2
ENSMMUG00000012914	PCNT
ENSMMUG00000001380	ODF2L
ENSMMUG00000056665	Y_RNA
ENSMMUG00000051788	DUSP27
ENSMMUG00000003048	MRPS22
ENSMMUG00000007635	ZNF644
ENSMMUG00000049341	
ENSMMUG00000024613	Y_RNA
ENSMMUG00000008029	GSTM3
ENSMMUG00000004907	TENT5C
ENSMMUG00000012729	LYST
ENSMMUG00000011347	DHX36
ENSMMUG00000019554	PITHD1
ENSMMUG00000003428	B3GALT5
ENSMMUG00000064434	
ENSMMUG00000052862	
ENSMMUG00000059820	
ENSMMUG00000003267	ZNF362
ENSMMUG00000021567	NXPE3
ENSMMUG00000057942	RTP3
ENSMMUG00000016307	SLC2A5
ENSMMUG00000043637	TMEM212
ENSMMUG00000013884	IVNS1ABP
ENSMMUG00000046972	mml-mir-4446
ENSMMUG00000007784	RAB3GAP2
ENSMMUG00000023398	COL16A1
ENSMMUG00000023449	MFN2
ENSMMUG00000021371	GATA2
ENSMMUG00000060922	LRRC2
ENSMMUG00000008155	POU2F1
ENSMMUG00000047035	MAN1A2
ENSMMUG00000053660	Metazoa_SRP
ENSMMUG00000017314	NEGR1
ENSMMUG00000042432	U6
ENSMMUG00000003051	COPB2
ENSMMUG00000060393	
ENSMMUG00000003173	ELOA
ENSMMUG00000047794	
ENSMMUG00000022240	NR1D2
ENSMMUG00000062921	Metazoa_SRP
ENSMMUG00000037336	U7
ENSMMUG00000035834	U6
ENSMMUG00000031605	B3GNT5
ENSMMUG00000019020	SLC2A7
ENSMMUG00000011608	GLIS1
ENSMMUG00000036842	
ENSMMUG00000043954	SNORA63
ENSMMUG00000062682	TDGF1
ENSMMUG00000022115	KLHL6
ENSMMUG00000038021	Metazoa_SRP
ENSMMUG00000013451	
ENSMMUG00000015097	TRIM62
ENSMMUG00000020654	
ENSMMUG00000056386	COL24A1
ENSMMUG00000018663	EEFSEC
ENSMMUG00000063911	DMRTB1
ENSMMUG00000058605	Metazoa_SRP
ENSMMUG00000050811	U6
ENSMMUG00000060687	Metazoa_SRP
ENSMMUG00000051847	
ENSMMUG00000048819	
ENSMMUG00000008916	TF
ENSMMUG00000004189	FNDC3B
ENSMMUG00000060274	
ENSMMUG00000019687	CA6
ENSMMUG00000016197	RFT1
ENSMMUG00000056924	GPR149
ENSMMUG00000063421	FAM240A
ENSMMUG00000047392	Metazoa_SRP
ENSMMUG00000060572	
ENSMMUG00000062030	Metazoa_SRP
ENSMMUG00000050791	
ENSMMUG00000006353	RPL15
ENSMMUG00000015062	CEP97
ENSMMUG00000057892	Metazoa_SRP
ENSMMUG00000046275	Metazoa_SRP
ENSMMUG00000020851	GSTM5
ENSMMUG00000039473	C3H21orf58
ENSMMUG00000016964	VTCN1
ENSMMUG00000053547	Metazoa_SRP
ENSMMUG00000037060	U7
ENSMMUG00000006285	AZIN2
ENSMMUG00000064079	
ENSMMUG00000049652	
ENSMMUG00000022499	TRAPPC3
ENSMMUG00000061077	Metazoa_SRP
ENSMMUG00000025514	Y_RNA
ENSMMUG00000025394	U6
ENSMMUG00000062121	
ENSMMUG00000016073	GCSAM
ENSMMUG00000053797	
ENSMMUG00000008158	CD247
ENSMMUG00000055102	U6
ENSMMUG00000015976	TRIM45
ENSMMUG00000009562	MACF1
ENSMMUG00000053353	
ENSMMUG00000000912	CD86
ENSMMUG00000037726	U6
ENSMMUG00000021247	ALS2CL
ENSMMUG00000040723	Metazoa_SRP
ENSMMUG00000021925	
ENSMMUG00000006352	NKIRAS1
ENSMMUG00000051934	RBP2
ENSMMUG00000012911	YBEY
ENSMMUG00000054852	Metazoa_SRP
ENSMMUG00000008918	SRPRB
ENSMMUG00000004194	GHSR
ENSMMUG00000023397	
ENSMMUG00000018662	RUVBL1
ENSMMUG00000016072	C2H3orf52
ENSMMUG00000007612	LRP8
ENSMMUG00000019302	TNFSF10
ENSMMUG00000016905	TTF2
ENSMMUG00000023396	HCRTR1
ENSMMUG00000027247	
ENSMMUG00000063120	CREG1
ENSMMUG00000013448	CFAP44
ENSMMUG00000046471	
ENSMMUG00000033806	
ENSMMUG00000060319	Metazoa_SRP
ENSMMUG00000021927	ITGA9
ENSMMUG00000013203	ZNHIT6
